"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção - Minério ROM (t)","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda (t)","Valor Venda (R$)","Quantidade Transformação / Consumo / Utilização (t)","Valor Transformação / Consumo / Utilização nesta mina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo (t)","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2023","GO","Metálicos","Nióbio","5526825,440000","27886,893790000000000","t","Nb2O5","0","0",",000000",",000000",",000000",",000000"
"2023","GO","Metálicos","Níquel","4328598,210000","55355,320000000000000","t"," Ni","0","0",",000000",",000000",",000000",",000000"
"2023","GO","Gemas e Diamantes","Diamante","19,560000","19,560000000000000","ct","","19,559999999999999","29222,639999999999",",000000",",000000",",000000",",000000"
"2023","GO","Gemas e Diamantes","Gemas","8,480000",",000000000000000","-","","8,4800000000000004","25020",",000000",",000000",",000000",",000000"
"2023","GO","Não-Metálicos","Areias Industriais","367752,150000",",000000000000000","-","","367752,15000000002","20286041,650000002",",000000",",000000",",000000",",000000"
"2023","GO","Não-Metálicos","Rochas Ornamentais - Outras","36505,450000",",000000000000000","-","","36485,449999999997","1198840,8700000001",",000000",",000000",",000000",",000000"
"2023","GO","Não-Metálicos","Fosfato","10618455,910000","1328208,680000000000000","t","P2O5","0","0",",000000",",000000",",000000",",000000"
"2023","MA","Não-Metálicos","Saibro","45276,800000",",000000000000000","-","","45276,800000000003","125380",",000000",",000000",",000000",",000000"
"2023","MA","Não-Metálicos","Gipsita","1727845,260000",",000000000000000","-","","33170,93","662107,21999999997",",000000",",000000",",000000",",000000"
"2023","MA","Não-Metálicos","Argilas","808441,670000",",000000000000000","-","","66155","229918,19999999998","127063,140000","1662883,040000","498682,820000","5127430,520000"
"2023","MA","Não-Metálicos","Rochas (Britadas) e Cascalho","4324792,090000",",000000000000000","-","","1406128,2199999997","19185073,77","62105,900000","2794765,050000",",000000",",000000"
"2023","MA","Não-Metálicos","Caulim","1772,630000",",000000000000000","-","","1772,6300000000001","30914,669999999998",",000000",",000000",",000000",",000000"
"2023","MA","Metálicos","Ouro","3721458,290000","537,098170000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2023","MA","Não-Metálicos","Calcário","208859,620000",",000000000000000","-","","131489,97","1889863,21",",000000",",000000",",000000",",000000"
"2023","MA","Não-Metálicos","Areia","1085784,390000",",000000000000000","-","","974470,81999999995","19593886,360000003","13266,000000","211523,870000","13008,400000","95234,500000"
"2023","MA","Metálicos","Ferro","119917,300000","56361,130000000000000","t","Fe","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Alumínio (Bauxita)","2037186,800000","814917,300000000000000","t","Al2O3","770120,46000000008","30865809,359999999",",000000",",000000","1048,600000","10875,720000"
"2023","MG","Não-Metálicos","Saibro","262181,240000",",000000000000000","-","","124915,94","2356234,6499999999",",000000",",000000","86519,640000","79568,960000"
"2023","MG","Metálicos","Nióbio","6332528,020000","150909,913000000000000","t","Nb2O5","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Rochas (Britadas) e Cascalho","32601792,272200",",000000000000000","-","","4107151,1999999997","149509857,19799998","211053,350000","1195840,320000","329399,880000","13253523,720000"
"2023","MG","Metálicos","Titânio",",000000",",000000000000000","t","TiO2","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Columbita-Tantalita","2000,000000",",000000000000000","t","Nb2O5","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Chumbo","2808827,580000","15253,930000000000000","t","Pb","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Zinco","2808827,580000","173695,340000000000000","t","Zn","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Caulim","22799,150000",",000000000000000","-","","18643,59","971749,59999999998",",000000",",000000","455,000000","346664,500000"
"2023","MG","Metálicos","Columbita-Tantalita","728084,000000","218,367250000000000","t","Ta2O5","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Gemas e Diamantes","Gemas","240523,860000","46354,549330000000000","kg","","246,31000000000003","70591493,609999999",",000000",",000000","81,060000","1087814,100000"
"2023","MG","Não-Metálicos","Argilas","3139916,580000",",000000000000000","-","","1370772,6399999999","35571257,070000008","111805,150000","763950,690000","1035979,780000","19901117,540000"
"2023","MG","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","43241,450000",",000000000000000","-","","43008,529999999999","28391494,68",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Cianita e outros minerais refratários",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Grafita","1196608,770000","75293,770000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Potássio","457992,320000","45750,900000000000000","t","K2O","454783,76999999996","10637915,959999999",",000000",",000000","1163,340000","59818,940000"
"2023","MG","Metálicos","Ferro","363655737,620000","180308113,150000000000000","t","Fe","19439114,370000001","1112871651,98",",000000",",000000","1930481,130000","318127933,270000"
"2023","MG","Gemas e Diamantes","Diamante","263879,440000","1451,060000000000000","ct","","273,20999999999998","128000",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Ouro","59646429,730000","36578,549270000000000","kg","Au","2557,2600000000002","1329878,3100000001",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Manganês","468452,390000","138635,630000000000000","t","Mn","58854,660000000003","12210718,610000001",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Níquel",",000000",",000000000000000","t"," Ni","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Rochas Ornamentais - Outras","99491,280000",",000000000000000","-","","91252,090000000011","50043084,779999986",",000000",",000000","498,860000","300959,380000"
"2023","MG","Não-Metálicos","Dolomito e Magnesita","854776,480000",",000000000000000","-","","132726,89999999999","6527562,0999999996",",000000",",000000","164757,100000","2361772,620000"
"2023","MG","Energéticos","Turfa","16706,810000",",000000000000000","-","","21570,790000000001","574891,14000000001",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Lítio","1906183,000000","196424,060000000000000","t","Li2O","217048,54000000001","249631124,94999999",",000000",",000000","306,130000","68940,880000"
"2023","MG","Não-Metálicos","Fosfato","22829695,090000","1082140,250000000000000","t","P2O5","98314,029999999999","3730811,29",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Minerais Industriais (Outros)",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Estanho","728175,670000","291104,750000000000000","kg","Sn","91,670000000000002","389078",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Prata","808346,930000","216,271010000000000","kg","Ag","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Areias Industriais","1561467,872000",",000000000000000","-","","836749,28055099992","66508387,56552501",",000000",",000000","69251,550000","2736258,580000"
"2023","MG","Não-Metálicos","Rochas Ornamentais","1339253,380000",",000000000000000","-","","1147124,8100000001","514286179,44","2920,270000","456069,820000","91551,430000","21067764,010000"
"2023","MG","Não-Metálicos","Bário",",000000",",000000000000000","t","BaSO4","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Quartzo (Cristal) e outros Piezelétricos","20205,420000",",000000000000000","-","","19315,93","3341508,5800000005",",000000",",000000",",000000",",000000"
"2023","MG","Gemas e Diamantes","Gemas",",076000",",000000000000000","-","","6,9449000000000011E-2","51,164475000000003",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Areia","7820022,792000",",000000000000000","-","","6782194,6000000015","267344677,65000004","6728,080000","501336,660000","12617,530000","727041,560000"
"2023","MG","Não-Metálicos","Calcário","45104811,361800",",000000000000000","-","","6762328,1199999992","134853501,942","1842761,680000","20353964,990000","4458297,140000","59765067,510000"
"2023","MG","Metálicos","Berílio","2000,000000",",000000000000000","t","BeO","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Metálicos","Monazita e Terras-Raras",",000000",",000000000000000","t","ETR","0","0",",000000",",000000",",000000",",000000"
"2023","MG","Não-Metálicos","Talco e outras Cargas Minerais","384631,966000",",000000000000000","-","","246752,32999999999","17396834,789999999",",000000",",000000","17692,090000","364850,360000"
"2023","MS","Metálicos","Ferro","11833954,100000","7459998,580000000000000","t","Fe","0","0",",000000",",000000",",000000",",000000"
"2023","MS","Não-Metálicos","Areia","3354850,060000",",000000000000000","-","","2444865,79","67065574,190000005","318032,370000","407391,370000",",000000",",000000"
"2023","MS","Não-Metálicos","Calcário","5225491,850500",",000000000000000","-","","45084,589999999997","3559397,074",",000000",",000000",",000000",",000000"
"2023","MS","Não-Metálicos","Fosfato","53735,610000","6448,280000000000000","t","P2O5","0","0",",000000",",000000",",000000",",000000"
"2023","MS","Não-Metálicos","Talco e outras Cargas Minerais","172434,670000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","MS","Não-Metálicos","Rochas Ornamentais - Outras",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","MS","Metálicos","Manganês","391058,030000","166151,840000000000000","t","Mn","0","0",",000000",",000000",",000000",",000000"
"2023","MS","Não-Metálicos","Saibro","277185,750000",",000000000000000","-","","230370,34000000003","3754697,3599999999","4574,000000","94699,000000",",000000",",000000"
"2023","MS","Não-Metálicos","Rochas (Britadas) e Cascalho","9173668,869500",",000000000000000","-","","579050,16999999993","14772063,346000001","246868,040000","278133,260000","5940,000000","479808,010000"
"2023","MS","Não-Metálicos","Argilas","406498,100000",",000000000000000","-","","234204,09999999998","3296911,54","630,000000","12600,000000",",000000",",000000"
"2023","MS","Não-Metálicos","Rochas Ornamentais","5616,240000",",000000000000000","-","","3330,25","12913143,609999999",",000000",",000000",",000000",",000000"
"2023","MT","Metálicos","Chumbo","721525,700000","7611,000000000000000","t","Pb","0","0",",000000",",000000",",000000",",000000"
"2023","MT","Metálicos","Cobre","721525,700000","4941,640000000000000","t","Cu","0","0",",000000",",000000",",000000",",000000"
"2023","MT","Não-Metálicos","Dolomito e Magnesita","5338,690000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","MT","Não-Metálicos","Calcário","18497203,160064",",000000000000000","-","","759437,12","78299665,530000001",",000000",",000000","1213886,210000","43220304,300000"
"2023","MT","Não-Metálicos","Rochas (Britadas) e Cascalho","9926755,429936",",000000000000000","-","","2273273,7999999998","42492522,82","1123591,510000","12720671,510000","272642,280000","6831960,820000"
"2023","MT","Metálicos","Manganês","212081,800000","66360,240000000000000","t","Mn","14303,98","3615145,7999999998",",000000",",000000","32396,000000","6620940,000000"
"2023","MT","Gemas e Diamantes","Diamante","396036,780000","1724,520000000000000","ct","","0","0",",000000",",000000",",000000",",000000"
"2023","MT","Metálicos","Zinco","721525,700000","23869,500000000000000","t","Zn","0","0",",000000",",000000",",000000",",000000"
"2023","MT","Não-Metálicos","Argilas","447592,330000",",000000000000000","-","","222514,68000000002","2392139,3999999999","72814,530000","162673,850000","20221,700000","188543,280000"
"2023","MT","Metálicos","Ouro","14961705,820000","9174,849480000000000","kg","Au","4180,1800000000003","215604878,60999998",",000000",",000000","150,000000","90,000000"
"2023","MT","Gemas e Diamantes","Gemas","4,710000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","MT","Não-Metálicos","Areias Industriais","10038747,520000",",000000000000000","-","","7858112,6500000004","10907317,83","7737,640000","491378,310000","7737,640000","491378,310000"
"2023","MT","Não-Metálicos","Areia","2881473,280000",",000000000000000","-","","2350489","106504984,27000001","10911,050000","368268,800000","6370,000000","79306,530000"
"2023","MT","Não-Metálicos","Rochas Ornamentais","47007,790000",",000000000000000","-","","14685,460000000001","2938173,75",",000000",",000000",",000000",",000000"
"2023","MT","Não-Metálicos","Saibro",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","MT","Não-Metálicos","Talco e outras Cargas Minerais","87028,170000",",000000000000000","-","","0","0",",000000",",000000","87028,170000","340163,620000"
"2023","PA","Não-Metálicos","Areias Industriais","4525,800000",",000000000000000","-","","4370,0500000000002","5763374,5700000003",",000000",",000000",",000000",",000000"
"2023","PA","Gemas e Diamantes","Gemas","226,850000","181485,600000000000000","kg","","226,84999999999999","1447145,22",",000000",",000000",",000000",",000000"
"2023","PA","Metálicos","Ferro","174766235,090000","113766187,900000000000000","t","Fe","374724,34999999998","87855878,760000005",",000000",",000000",",000000",",000000"
"2023","PA","Não-Metálicos","Fosfato","58192,330000","11813,180000000000000","t","P2O5","0","0",",000000",",000000",",000000",",000000"
"2023","PA","Metálicos","Alumínio (Bauxita)","42058169,060000","20349031,970000000000000","t","Al2O3","0","0",",000000",",000000",",000000",",000000"
"2023","PA","Metálicos","Tungstênio","9,000000","9,000000000000000","t","WO3","0","0",",000000",",000000",",000000",",000000"
"2023","PA","Não-Metálicos","Calcário","4166000,485000",",000000000000000","-","","727163,45000000007","31773604,300000001",",000000",",000000","1575367,010000","60324671,470000"
"2023","PA","Não-Metálicos","Rochas Ornamentais - Outras","3149,440000",",000000000000000","-","","1750,27","4829906,6900000004",",000000",",000000",",000000",",000000"
"2023","PA","Metálicos","Níquel","2062874,070000","37651,550000000000000","t"," Ni","0","0",",000000",",000000",",000000",",000000"
"2023","PA","Metálicos","Estanho","27583,970000","26977701,410000000000000","kg","Sn","7479,0500000000002","16879560,899999999",",000000",",000000",",000000",",000000"
"2023","PA","Metálicos","Manganês","842592,190000","193237,740000000000000","t","Mn","28733,340000000004","6870598,79","7996,760000","1828525,000000","7996,760000","1828525,000000"
"2023","PA","Não-Metálicos","Gipsita","341687,370000",",000000000000000","-","","188602,79000000001","2074630,6899999999",",000000",",000000",",000000",",000000"
"2023","PA","Não-Metálicos","Argilas","1630101,430000",",000000000000000","-","","1430589,2400000002","17429679","10839,000000","83042,500000","241782,310000","1603385,550000"
"2023","PA","Não-Metálicos","Saibro","159896,710000",",000000000000000","-","","158510,15999999997","974479,30000000005",",000000",",000000","1386,550000","19060,180000"
"2023","PA","Não-Metálicos","Rochas (Britadas) e Cascalho","4076264,745000",",000000000000000","-","","1977071,3699999999","158067914,97","149412,030000","23718628,570000",",000000",",000000"
"2023","PA","Não-Metálicos","Areia","1502393,320000",",000000000000000","-","","1494273,54","150179797,11000001","6275,000000",",120000","12725,000000","141960,320000"
"2023","PA","Metálicos","Cobre","57296096,870000","366065,330000000000000","t","Cu","12123,889999999999","1408190,79",",000000",",000000",",000000",",000000"
"2023","PA","Gemas e Diamantes","Diamante",",000000",",000000000000000","ct","","0","0",",000000",",000000",",000000",",000000"
"2023","PA","Metálicos","Columbita-Tantalita","97,820000",",053800000000000","t","Nb2O5","97,819999999999993","7505761,8799999999",",000000",",000000",",000000",",000000"
"2023","PA","Metálicos","Ouro","6490508,940000","337551,676520000000000","kg","Au","65890,650000000009","318639571,9600001","16420,100000","2144066,330000","11000,000000","110000,000000"
"2023","PA","Metálicos","Columbita-Tantalita","2,770000","1,386750000000000","t","Ta2O5","0","0",",000000",",000000",",000000",",000000"
"2023","PA","Não-Metálicos","Caulim","1124322,720000",",000000000000000","-","","65205,800000000003","3428118,9100000001",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Mica","2898,950000",",000000000000000","-","","1240,05","1892116,21",",000000",",000000",",000000",",000000"
"2023","PB","Metálicos","Tungstênio",",000000",",000000000000000","t","WO3","0","0",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Rochas Ornamentais","16314,704000",",000000000000000","-","","16418,133999999998","30012931,085999999",",000000",",000000",",000000",",000000"
"2023","PB","Gemas e Diamantes","Gemas","1202,000000","2000,010000000000000","kg","","2","23500",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Vermiculita e Perlita","4641,000000",",000000000000000","t","","4641","6658921,9900000002",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Talco e outras Cargas Minerais","46100,000000",",000000000000000","-","","0","0",",000000",",000000","33077,550000","2996516,100000"
"2023","PB","Não-Metálicos","Areia","1549905,540000",",000000000000000","-","","1486838,6699999999","19039635,419999998",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Calcário","5946518,090000",",000000000000000","-","","2691748,5299999998","55514297,170000002","22234,610000","3702190,810000","25354,250000","1405362,390000"
"2023","PB","Não-Metálicos","Bário","19,410000",",000000000000000","t","BaSO4","19,41","10675,5",",000000",",000000",",000000",",000000"
"2023","PB","Metálicos","Columbita-Tantalita",",000000",",000000000000000","t","Ta2O5","0","0",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Dolomito e Magnesita","3292,000000",",000000000000000","-","","3292","52101",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Rochas (Britadas) e Cascalho","1533393,756000",",000000000000000","-","","45041,576000000001","3263393,0439999998",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","124988,090000",",000000000000000","-","","118308,62","23319574,32",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Rochas Ornamentais - Outras","8822,370000",",000000000000000","-","","8783,3700000000008","1838644,05",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Caulim","28165,000000",",000000000000000","-","","3415","68300",",000000",",000000","33750,000000","2085650,000000"
"2023","PB","Não-Metálicos","Saibro","12830,080000",",000000000000000","-","","12830,08","327272,39000000001",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Quartzo (Cristal) e outros Piezelétricos","40,000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Argilas","932080,500000",",000000000000000","-","","347416,83999999997","12716751,32",",000000",",000000","70724,690000","2390567,550000"
"2023","PB","Metálicos","Ouro",",000000",",000000000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2023","PB","Metálicos","Ferro",",000000",",000000000000000","t","Fe","0","0",",000000",",000000",",000000",",000000"
"2023","PB","Não-Metálicos","Areias Industriais","83658,420000",",000000000000000","-","","22228,52","2369797,75",",000000",",000000","61179,900000","568421,830000"
"2023","PB","Não-Metálicos","Minerais Industriais (Outros)",",000000",",000000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2023","PE","Não-Metálicos","Areias Industriais","95028,000000",",000000000000000","-","","358","4042",",000000",",000000",",000000",",000000"
"2023","PE","Metálicos","Titânio",",000000",",000000000000000","t","TiO2","0","0",",000000",",000000",",000000",",000000"
"2023","PE","Não-Metálicos","Vermiculita e Perlita","1779,000000","647,080000000000000","t","","0","0",",120000","527477,000000",",000000",",000000"
"2023","PE","Não-Metálicos","Saibro","155015,980000",",000000000000000","-","","152885,38","1482972,1099999999",",000000",",000000","2175,600000","2175,600000"
"2023","PE","Não-Metálicos","Rochas Ornamentais - Outras","487,000000",",000000000000000","-","","394","78800",",000000",",000000",",000000",",000000"
"2023","PE","Não-Metálicos","Argilas","698807,620000",",000000000000000","-","","430760,95999999996","6338543,2300000004","1437,000000","13651,500000","147306,340000","4414882,740000"
"2023","PE","Metálicos","Ferro",",000000",",000000000000000","t","Fe","0","0",",000000",",000000",",000000",",000000"
"2023","PE","Metálicos","Ouro","5339,000000","16,378100000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2023","PE","Não-Metálicos","Areia","1221150,980000",",000000000000000","-","","1155241,4399999999","13474855,340000002",",000000",",000000",",000000",",000000"
"2023","PE","Não-Metálicos","Caulim",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","PE","Não-Metálicos","Rochas Ornamentais","4335,783200",",000000000000000","-","","218,2388","361454,38799999998",",000000",",000000","2554,092200","431235,752400"
"2023","PE","Não-Metálicos","Gipsita","3668152,380000",",000000000000000","-","","1178955,6400000001","47773543,210000001",",000000",",000000","6170,000000","264169,000000"
"2023","PE","Não-Metálicos","Calcário","239106,840000",",000000000000000","-","","8182,9160000000002","239260,56299999999","285,000000","2850,000000","75255,010000","992182,260000"
"2023","PE","Não-Metálicos","Talco e outras Cargas Minerais","1000,000000",",000000000000000","-","","765,28999999999996","28453,900000000001",",000000",",000000",",000000",",000000"
"2023","PE","Não-Metálicos","Rochas (Britadas) e Cascalho","6038913,536800",",000000000000000","-","","692416,66519999993","34394352,048999995","20000,000000","700000,000000","103344,537800",",117600"
"2023","PI","Não-Metálicos","Rochas (Britadas) e Cascalho","1621818,130000",",000000000000000","-","","18420,080000000002","1446464,1699999999","16338,500000","390404,000000","121360,790000","3048675,410000"
"2023","PI","Gemas e Diamantes","Diamante",",000000",",000000000000000","ct","","0","0",",000000",",000000",",000000",",000000"
"2023","PI","Não-Metálicos","Areia","309861,410000",",000000000000000","-","","259694,59999999998","13240014,33","51347,000000","550011,700000","490,000000","7350,000000"
"2023","PI","Metálicos","Níquel","326247,070000","3914,970000000000000","t"," Ni","0","0",",000000",",000000",",000000",",000000"
"2023","PI","Metálicos","Ferro","299840,000000","175517,340000000000000","t","Fe","123584,14999999999","21930823,829999998",",000000",",000000",",000000",",000000"
"2023","PI","Não-Metálicos","Rochas Ornamentais - Outras","343,780000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","PI","Não-Metálicos","Dolomito e Magnesita","153050,880000",",000000000000000","-","","93220,389999999999","1864407,7999999998",",000000",",000000",",000000",",000000"
"2023","PI","Gemas e Diamantes","Gemas","29000,000000",",001000000000000","kg","","19","112000",",000000",",000000",",000000",",000000"
"2023","PI","Não-Metálicos","Saibro","188452,800000",",000000000000000","-","","1200","6000",",000000",",000000","187252,800000","187252,800000"
"2023","PI","Não-Metálicos","Argilas","359938,530000",",000000000000000","-","","204248,37","2001617,2199999997","46254,540000","512303,590000","49842,470000","607124,880000"
"2023","PI","Não-Metálicos","Rochas Ornamentais","13388,820000",",000000000000000","-","","3271,0900000000001","3286675,4500000002","850,000000","68000,000000",",000000",",000000"
"2023","PI","Não-Metálicos","Calcário","1390793,190000",",000000000000000","-","","188501,60999999999","3329362,1999999997",",000000",",000000","317454,080000","69219192,000000"
"2023","PR","Metálicos","Zinco",",000000",",000000000000000","t","Zn","0","0",",000000",",000000",",000000",",000000"
"2023","PR","Gemas e Diamantes","Gemas","2720,720000","2650770,000000000000000","kg","","0","0",",000000",",000000","2720,720000","61622,390000"
"2023","PR","Não-Metálicos","Dolomito e Magnesita","2294412,890000",",000000000000000","-","","597836,18999999994","4417275,1899999995","1496948,550000","8032682,560000","35898,010000","430776,130000"
"2023","PR","Não-Metálicos","Caulim","68109,750000",",000000000000000","-","","57234,640000000007","5271337,8599999994",",000000",",000000","9539,110000","243247,360000"
"2023","PR","Não-Metálicos","Saibro","2320280,090000",",000000000000000","-","","1968896,6200000001","39500503,439999998","78230,700000","634671,460000","93794,000000","448300,000000"
"2023","PR","Não-Metálicos","Rochas Ornamentais - Outras","79669,440000",",000000000000000","-","","65819,070000000007","1881561,5600000001",",000000",",000000","510,040000","204015,750000"
"2023","PR","Não-Metálicos","Argilas","1533674,570000",",000000000000000","-","","889447,0199999999","26239147,579999994","12163,130000","133392,200000","640953,120000","7058321,020000"
"2023","PR","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","104753,080000",",000000000000000","-","","1182,0799999999999","174902,04000000001",",000000",",000000",",000000",",000000"
"2023","PR","Não-Metálicos","Areia","10158700,970000",",000000000000000","-","","7214225,5399999991","214320747,47000003",",000000",",000000","73476,820000","2744920,390000"
"2023","PR","Metálicos","Chumbo",",000000",",000000000000000","t","Pb","0","0",",000000",",000000",",000000",",000000"
"2023","PR","Não-Metálicos","Rochas Ornamentais","455568,514934",",000000000000000","-","","278566,80281600001","9735221,4566740002",",000000",",000000","13202,848000","12361981,590000"
"2023","PR","Não-Metálicos","Talco e outras Cargas Minerais","947931,620000",",000000000000000","-","","113856,65000000001","14378924,140000001",",000000",",000000","728216,410000","17965606,250000"
"2023","PR","Não-Metálicos","Geodos, Ágatas, Calcedônia, etc","1659,000000","1659,000000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2023","PR","Metálicos","Prata","78533,260000","14,684470000000000","kg","Ag","0","0",",000000",",000000",",000000",",000000"
"2023","PR","Metálicos","Ouro","82748,590000","280,002600000000000","kg","Au","0","0",",000000",",000000",",000000",",000000"
"2023","PR","Não-Metálicos","Rochas (Britadas) e Cascalho","28999930,655866",",000000000000000","-","","3758064,5455840002","102749759,765726","693411,550000","4614278,350000","1183842,520000","7721669,610000"
"2023","PR","Energéticos","Carvão Mineral","350710,580000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","PR","Não-Metálicos","Areias Industriais","21809,770000",",000000000000000","-","","20351,580000000002","121234,29000000001",",000000",",000000","1458,190000","46698,700000"
"2023","PR","Não-Metálicos","Calcário","22780498,379200",",000000000000000","-","","4531732,6815999998","123552315,41760001","150,000000","1200,000000","131537,752000","4720984,780000"
"2023","PR","Não-Metálicos","Fluorita e Criolita","85256,020000","38314,050000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2023","PR","Não-Metálicos","Bário","1760,400000","1652,670000000000000","t","BaSO4","1760,4000000000001","3619599,5",",000000",",000000",",000000",",000000"
"2023","RJ","Não-Metálicos","Argilas","1764304,410000",",000000000000000","-","","215599,13999999998","1991387,03","34968,000000","335903,000000","1440230,310000","4253974,980000"
"2023","RJ","Não-Metálicos","Rochas (Britadas) e Cascalho","18493745,600000",",000000000000000","-","","786793,41999999993","16370823,859999999",",000000",",000000",",000000",",000000"
"2023","RJ","Não-Metálicos","Rochas Ornamentais","15712,960000",",000000000000000","-","","13441,119999999999","1765556,4299999999",",000000",",000000","2246,830000","285199,000000"
"2023","RJ","Metálicos","Zircônio",",000000",",000000000000000","t","ZrSiO4","0","0",",000000",",000000",",000000",",000000"
"2023","RJ","Não-Metálicos","Saibro","2516861,860000",",000000000000000","-","","1774546,9099999999","9125818,8200000003",",000000",",000000","765180,310000","5089654,680000"
"2023","RJ","Metálicos","Titânio",",000000",",000000000000000","t","TiO2","0","0",",000000",",000000",",000000",",000000"
"2023","RJ","Não-Metálicos","Areia","4972109,000000",",000000000000000","-","","4778210,1600000001","123779829,46000002",",000000",",000000",",000000",",000000"
"2023","RJ","Metálicos","Monazita e Terras-Raras",",000000",",000000000000000","t","ETR","0","0",",000000",",000000",",000000",",000000"
"2023","RJ","Não-Metálicos","Fluorita e Criolita","1,000000","1,000000000000000","t","","0","0",",000000",",000000",",000000",",000000"
"2023","RJ","Energéticos","Turfa",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","RJ","Não-Metálicos","Rochas Ornamentais - Outras","41949,110000",",000000000000000","-","","41924,920000000013","4059591,1799999997",",000000",",000000","66,500000","9500,000000"
"2023","RJ","Não-Metálicos","Calcário","2580490,850000",",000000000000000","-","","0","0","551488,000000","10409467,000000",",000000",",000000"
"2023","RJ","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","40600,000000",",000000000000000","-","","34219,949999999997","7618027,21",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Rochas Ornamentais - Outras","10734,430000",",000000000000000","-","","11990,360000000001","12879597,609999999",",000000",",000000",",000000",",000000"
"2023","RN","Gemas e Diamantes","Gemas","1,225000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Gipsita",",000000",",000000000000000","-","","0","0",",000000",",000000",",000000",",000000"
"2023","RN","Gemas e Diamantes","Gemas","29866,122000","5856,266100000000000","kg","","0","0",",000000",",000000",",000000",",000000"
"2023","RN","Não-Metálicos","Minerais Industriais (Outros)",",038000",",000570000000000","t","","0","0",",000000",",000000",",000000",",000000"
