"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção","Unidade de Medida - Produção","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda","Unidade de Medida - Venda","Valor Venda (R$)","Quantidade Consumo/Utilização na Usina","Unidade de Medida - Consumo/Utilização na Usina","Valor Consumo / Utilização na Usina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo","Unidade de Medida - Transferência para Transformação / Utilização / Consumo","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2019","RJ","Não-Metálicos","Rochas Ornamentais - Outras","11191,620000000001","t",",000000000000000","-","","11191,620000000001","t","391707,15999999997","0","t","0","11191,620000000001","t","391707,15999999997"
"2019","RN","Gemas e Diamantes","Gemas","446,54399999999998","kg","344,439000000000000","kg","","59,047229999999999","kg","15885908,190000001","8,0950000000000006","kg","2,9999999999999999E-2","0","kg","0"
"2019","RN","Metálicos","Ferro","0","t",",000000000000000","t","Fe","49691,410000000003","t","2712557,79","0","t","0","0","t","0"
"2019","RN","Metálicos","Tungstênio","431,07999999999998","t","305,650000000000000","t","WO3","450,42000000000002","t","22377283,830000002","0","t","0","0","t","0"
"2019","RN","Não-Metálicos","Calcário","1798947,1200000001","t",",000000000000000","-","","635966,21000000008","t","13260143,689999999","1162980,9099999999","t","20956671,18","0","t","0"
"2019","RN","Não-Metálicos","Dolomito e Magnesita","33517,110000000001","t",",000000000000000","-","","33517,110000000001","t","3773131,6699999999","0","t","0","0","t","0"
"2019","RN","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","3203,79","t",",000000000000000","-","","3171,79","t","1420570,28","0","t","0","0","t","0"
"2019","RN","Não-Metálicos","Rochas (Britadas) e Cascalho","490037,39000000001","t",",000000000000000","-","","416762,91000000003","t","12066907,57","5930","t","6","0","t","0"
"2019","RN","Não-Metálicos","Rochas Ornamentais","7879,4899999999998","t",",000000000000000","-","","6550,6000000000004","t","21250640,379999999","0","t","0","0","t","0"
"2019","RN","Não-Metálicos","Talco e outras Cargas Minerais","16836,459999999999","t",",000000000000000","-","","16836,459999999999","t","3749668,8799999999","0","t","0","0","t","0"
"2019","RO","Gemas e Diamantes","Gemas","498,92000000000002","kg",",498920000000000","kg","","0","kg","0","0","kg","0","0","kg","0"
"2019","RO","Metálicos","Columbita-Tantalita","269,85899999999998","t","158,367770500000000","t","Nb2O5","234,50999999999999","t","11200381,290000001","0","t","0","0","t","0"
"2019","RO","Metálicos","Columbita-Tantalita","1,6210000000000002","t",",669619500000000","t","Ta2O5","0","t","0","0","t","0","0","t","0"
"2019","RO","Metálicos","Estanho","8850411,1500000004","kg","6526712,070000000000000","kg","Sn","7046664,9500000002","kg","258931191,85000002","0","kg","0","1242380,48","kg","37562116,189999998"
"2019","RO","Metálicos","Manganês","29885,66","t","13762,500000000000000","t","Mn","28639,77","t","26162096,259999998","0","t","0","0","t","0"
"2019","RO","Metálicos","Ouro","876,12811999999997","kg","876,128120000000000","kg","Au","876,07411999999988","kg","140978306,57000002","0,027","kg","49551,740000000005","0,027","kg","0"
"2019","RO","Metálicos","Titânio","67,599999999999994","t","32,420000000000000","t","TiO2","0","t","0","0","t","0","0","t","0"
"2019","RO","Não-Metálicos","Areia","17134,739999999998","t",",000000000000000","-","","24251,639999999999","t","1266862,01","0","t","0","0","t","0"
"2019","RO","Não-Metálicos","Argilas","7339,5","t",",000000000000000","-","","7339,5","t","39885,519999999997","0","t","0","0","t","0"
"2019","RO","Não-Metálicos","Calcário","375536,20000000001","t",",000000000000000","-","","395405,12","t","22405822,16","0","t","0","42","t","261"
"2019","RO","Não-Metálicos","Rochas (Britadas) e Cascalho","1155181,3900000013","t",",000000000000000","-","","864865,95000000112","t","50095799,529999994","0","t","0","80399","t","1787536,9399999999"
"2019","RR","Não-Metálicos","Areia","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2019","RR","Não-Metálicos","Rochas (Britadas) e Cascalho","176367,47999999998","t",",000000000000000","-","","140457,47999999998","t","7500970,5200000005","0","t","0","35900","t","617839"
"2019","RS","Energéticos","Carvão Mineral","3482134,5299999998","t",",000000000000000","-","","3484169,8599999994","t","408445903,84999996","0","t","0","0","t","0"
"2019","RS","Não-Metálicos","Areia","664,79999999999995","t",",000000000000000","-","","6844,5799999999999","t","131601","0","t","0","0","t","0"
"2019","RS","Não-Metálicos","Areias Industriais","5360,2700000000004","t",",000000000000000","-","","5360,2700000000004","t","305959,34000000003","0","t","0","0","t","0"
"2019","RS","Não-Metálicos","Argilas","896,00999999999999","t",",000000000000000","-","","896,00999999999999","t","7689","0","t","0","0","t","0"
"2019","RS","Não-Metálicos","Calcário","3361035,9299999997","t",",000000000000000","-","","3174655,5699999998","t","193670991,61000001","0","t","0","123575,00999999999","t","2786315,0499999998"
"2019","RS","Não-Metálicos","Caulim","100266","t",",000000000000000","-","","95263,279999999999","t","8674892,2400000002","0","t","0","0","t","0"
"2019","RS","Não-Metálicos","Rochas (Britadas) e Cascalho","17862516,470000003","t",",000000000000000","-","","14726341,260000002","t","370315064,86999995","768565,57999999996","t","8018324,5600000005","2203719,2299999995","t","39930423,280000001"
"2019","RS","Não-Metálicos","Rochas Ornamentais - Outras","2100","t",",000000000000000","-","","2100","t","74742,360000000001","0","t","0","0","t","0"
"2019","RS","Não-Metálicos","Saibro","73732","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2019","SC","Energéticos","Carvão Mineral","1986101,3999999999","t",",000000000000000","-","","1975503,27","t","484593641,32000011","0","t","0","0","t","0"
"2019","SC","Não-Metálicos","Areia","526165,30000000005","t",",000000000000000","-","","497794,50000000006","t","13382604,34","0","t","0","0","t","0"
"2019","SC","Não-Metálicos","Areias Industriais","1195651,4199999999","t",",000000000000000","-","","1178230,8799999999","t","81888169,920000002","0","t","0","0","t","0"
"2019","SC","Não-Metálicos","Argilas","368969,67000000004","t",",000000000000000","-","","0","t","0","0","t","0","150209,97999999998","t","6395124,3599999994"
"2019","SC","Não-Metálicos","Calcário","2354524,1899999999","t",",000000000000000","-","","935077,64999999991","t","49036971,710000001","0","t","0","1419168,0900000001","t","25390093,149999999"
"2019","SC","Não-Metálicos","Caulim","29437,009999999998","t",",000000000000000","-","","28258,419999999998","t","7460585,1100000003","0","t","0","0","t","0"
"2019","SC","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","176371,45000000001","t",",000000000000000","-","","178568,34999999998","t","30371018,559999999","0","t","0","0","t","0"
"2019","SC","Não-Metálicos","Rochas (Britadas) e Cascalho","20403660,449999996","t",",000000000000000","-","","18468778,229999989","t","467598677,69000018","1246404,3500000003","t","21565775,420000006","874934,22999999998","t","10974511,74"
"2019","SC","Não-Metálicos","Rochas Ornamentais - Outras","6987,4299999999994","t",",000000000000000","-","","6852,3099999999995","t","123571,05","0","t","0","0","t","0"
"2019","SC","Não-Metálicos","Saibro","278391,19","t",",000000000000000","-","","132445,38999999998","t","1687422,45","138487,29000000001","t","1338133,2","0","t","0"
"2019","SE","Não-Metálicos","Areias Industriais","38797,470000000001","t",",000000000000000","-","","34265,269999999997","t","5054989,0599999996","0","t","0","0","t","0"
"2019","SE","Não-Metálicos","Argilas","88646,600000000006","t",",000000000000000","-","","0","t","0","0","t","0","88646,600000000006","t","1498603,3400000001"
"2019","SE","Não-Metálicos","Calcário","3459216,1400000001","t",",000000000000000","-","","505731,09999999998","t","6138179,4500000002","230539,98000000001","t","3366381,6800000002","2769300,0600000001","t","24901564,100000001"
"2019","SE","Não-Metálicos","Potássio","426290,13","t","248910,810000000000000","t","K2O","362057,90000000002","t","494230817,73000002","0","t","0","0","t","0"
"2019","SE","Não-Metálicos","Rochas (Britadas) e Cascalho","540186,26000000001","t",",000000000000000","-","","548362,27000000002","t","17267578,740000002","0","t","0","0","t","0"
"2019","SP","Energéticos","Turfa","5157","t",",000000000000000","-","","138","t","5796","0","t","0","8673,8199999999997","t","216845,5"
"2019","SP","Metálicos","Ferro","234820,17000000001","t","177007,440000000000000","t","Fe","95312,770000000004","t","1827548,8999999999","0","t","0","0","t","0"
"2019","SP","Não-Metálicos","Areia","11077725,77","t",",000000000000000","-","","10812502,039999999","t","295555600,49000007","0","t","0","0","t","0"
"2019","SP","Não-Metálicos","Areias Industriais","3938468,1899999999","t",",000000000000000","-","","3433937,9299999997","t","216537919,26999998","0","t","0","445712,65000000002","t","33186178,079999998"
"2019","SP","Não-Metálicos","Argilas","1219866,5","t",",000000000000000","-","","676916,04000000004","t","19695392,990000002","0","t","0","524714,10999999999","t","7376588,9700000007"
"2019","SP","Não-Metálicos","Calcário","7623811,0099999998","t",",000000000000000","-","","2831876,2399999998","t","155870093,16000003","0","t","0","4752536,8399999999","t","155291059,44999999"
"2019","SP","Não-Metálicos","Caulim","96337,889999999999","t",",000000000000000","-","","94240,960000000006","t","34519744,689999998","0","t","0","2096,9299999999998","t","274979"
"2019","SP","Não-Metálicos","Dolomito e Magnesita","2412083,52","t",",000000000000000","-","","2121218,3399999999","t","125936169,47999999","0","t","0","280294,97999999998","t","4985989,9299999997"
"2019","SP","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","1732,75","t",",000000000000000","-","","1732,75","t","1077651,8999999999","0","t","0","0","t","0"
"2019","SP","Não-Metálicos","Fosfato","2469910,4799999995","t","1125477,420000000000000","t","P2O5","1050646,3799999999","t","25588030,339999996","451192,19","t","153086891,85999998","0","t","0"
"2019","SP","Não-Metálicos","Rochas (Britadas) e Cascalho","60290141,460000001","t",",000000000000000","-","","57338508,400000013","t","1568772067,4700007","118084,2","t","1765468,9500000002","1373266,3900000001","t","26833889,300000001"
"2019","SP","Não-Metálicos","Talco e outras Cargas Minerais","563988,17000000004","t",",000000000000000","-","","563988,17000000004","t","44296795,799999997","0","t","0","0","t","0"
"2019","TO","Metálicos","Manganês","0","t",",000000000000000","t","Mn","0","t","0","0","t","0","0","t","0"
"2019","TO","Metálicos","Ouro","6,8000000000000005E-2","kg",",068000000000000","kg","Au","0","kg","0","0","kg","0","0","kg","0"
"2019","TO","Não-Metálicos","Areia","42797","t",",000000000000000","-","","34017","t","875417,21999999997","0","t","0","0","t","0"
"2019","TO","Não-Metálicos","Areias Industriais","73160,539999999994","t",",000000000000000","-","","73160,539999999994","t","3129230,3399999999","0","t","0","0","t","0"
"2019","TO","Não-Metálicos","Argilas","74256,509999999995","t",",000000000000000","-","","918086,40000000014","t","972980,93000000005","0","t","0","0","t","0"
"2019","TO","Não-Metálicos","Calcário","4474093,9380000001","t",",000000000000000","-","","3880002,0180000002","t","177583996,78999999","0","t","0","553739,51000000001","t","11019877,710000001"
"2019","TO","Não-Metálicos","Dolomito e Magnesita","365114,62","t",",000000000000000","-","","365114,62","t","19724639,030000001","0","t","0","0","t","0"
"2019","TO","Não-Metálicos","Fosfato","319852,84999999998","t","53486,210000000000000","t","P2O5","304364,52000000002","t","164325325,76000002","0","t","0","0","t","0"
"2019","TO","Não-Metálicos","Gipsita","72333,820000000007","t",",000000000000000","-","","72333,820000000007","t","1157341,1200000001","0","t","0","0","t","0"
"2019","TO","Não-Metálicos","Minerais Industriais (Outros)","84","t",",000000000000000","-","","84","t","7543320","0","t","0","0","t","0"
"2019","TO","Não-Metálicos","Rochas (Britadas) e Cascalho","692302,94200000004","t",",000000000000000","-","","674308,16200000001","t","26307167,050000001","3374,3499999999999","t","113565,61","0","t","0"
"2020","AL","Não-Metálicos","Calcário","762422,69000000006","t",",000000000000000","-","","199109,73999999999","t","20189149,780000001","0","t","0","563621,23999999999","t","8937702,6799999997"
"2020","AL","Não-Metálicos","Rochas (Britadas) e Cascalho","2702680,3799999999","t",",000000000000000","-","","2530545,4900000002","t","77124624,810000002","0","t","0","0","t","0"
"2020","AL","Não-Metálicos","Talco e outras Cargas Minerais","4750","t",",000000000000000","-","","4667,8699999999999","t","875548,18000000005","0","t","0","0","t","0"
"2020","AM","Metálicos","Columbita-Tantalita","9637","t","3372,950000000000000","t","Nb2O5","0","t","0","0","t","0","9310,4300000000003","t","63929024,909999996"
"2020","AM","Metálicos","Estanho","13130700","kg","6296397,300000000000000","kg","Sn","0","kg","0","0","kg","0","13212490","kg","350579078,89999998"
"2020","AM","Não-Metálicos","Rochas (Britadas) e Cascalho","942778,19999999984","t",",000000000000000","-","","911929,55999999994","t","48858677,350000001","0","t","0","0","t","0"
"2020","AP","Metálicos","Cromo","13147","t","5204,000000000000000","t","Cr2O3","0","t","0","0","t","0","0","t","0"
"2020","AP","Metálicos","Ferro","0","t",",000000000000000","t","Fe","143885,40000000002","t","28062937,440000001","0","t","0","0","t","0"
"2020","AP","Metálicos","Ouro","4088,4475700000003","kg","4088,447470000000000","kg","Au","4094,5813200000002","kg","1148575582,5900002","0","kg","0","0","kg","0"
"2020","AP","Não-Metálicos","Caulim","161601","t",",000000000000000","-","","152806,01000000001","t","197838300,08000001","0","t","0","0","t","0"
"2020","AP","Não-Metálicos","Rochas (Britadas) e Cascalho","291822,39000000001","t",",000000000000000","-","","294754,22999999998","t","19127058,16","0","t","0","0","t","0"
"2020","BA","Gemas e Diamantes","Diamante","115392,35000000001","ct","115392,350000000000000","ct","","117376,2","ct","96825671,719999999","0","ct","0","0","ct","0"
"2020","BA","Metálicos","Cobre","127007,08","t","42813,550000000000000","t","Cu","114305,3","t","1268565306,3800001","0","t","0","0","t","0"
"2020","BA","Metálicos","Cromo","570850,09999999998","t","221557,600000000000000","t","Cr2O3","139217,60999999999","t","102551090,22999999","20018","t","8856588,9800000004","318150,71999999997","t","172951076,81000003"
"2020","BA","Metálicos","Ferro","276825,23999999999","t","165448,680000000000000","t","Fe","223614,32999999999","t","53756320,660000004","0","t","0","0","t","0"
"2020","BA","Metálicos","Manganês","0","t",",000000000000000","t","Mn","0","t","0","0","t","0","0","t","0"
"2020","BA","Metálicos","Níquel","65558,380000000005","t","9178,170000000000000","t"," Ni","67756,100000000006","t","571184192,33000004","0","t","0","0","t","0"
"2020","BA","Metálicos","Ouro","7559,3245900000002","kg","7559,324590000000000","kg","Au","7499,9382599999999","kg","2147902505,7600002","0","kg","0","0","kg","0"
"2020","BA","Metálicos","Vanádio","412661,17999999999","t","13571,970000000000000","t","V","0","t","0","0","t","0","413914,59999999998","t","150882126,75999999"
"2020","BA","Não-Metálicos","Areias Industriais","215636,75","t",",000000000000000","-","","50798,519999999997","t","6143655,8300000001","0","t","0","189868,85000000001","t","22646102,969999999"
"2020","BA","Não-Metálicos","Argilas","90914,789999999994","t",",000000000000000","-","","49265,699999999997","t","7594753,5500000007","36074,520000000004","t","1221567,5600000001","12720","t","73820,119999999995"
"2020","BA","Não-Metálicos","Bário","215","t","21,500000000000000","t","BaSO4","215","t","25910,400000000001","0","t","0","0","t","0"
"2020","BA","Não-Metálicos","Calcário","1701985,1899999999","t",",000000000000000","-","","448643,12000000005","t","35249927,5","0","t","0","1268913,0600000001","t","22069397,719999999"
"2020","BA","Não-Metálicos","Diatomita","2698,7800000000002","t",",000000000000000","-","","2721,3099999999999","t","9612752,9000000004","0","t","0","0","t","0"
"2020","BA","Não-Metálicos","Dolomito e Magnesita","2418052,1400000001","t",",000000000000000","-","","1055271,27","t","770543352,04000008","0","t","0","114242,32999999999","t","64425745,269999996"
"2020","BA","Não-Metálicos","Fosfato","64098,199999999997","t","19549,950000000000000","t","P2O5","64098,199999999997","t","15646119,98","0","t","0","0","t","0"
"2020","BA","Não-Metálicos","Gipsita","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2020","BA","Não-Metálicos","Rochas (Britadas) e Cascalho","8221933,4099999992","t",",000000000000000","-","","9039650,8300000001","t","285246930,08999997","3045","t","104367,8","97676,990000000005","t","4566399,2999999998"
"2020","BA","Não-Metálicos","Rochas Ornamentais","12534,439999999999","t",",000000000000000","-","","12040,109999999999","t","9124344,8499999996","0","t","0","188,93000000000001","t","153914,51000000001"
"2020","BA","Não-Metálicos","Talco e outras Cargas Minerais","110254,53","t",",000000000000000","-","","69450,139999999999","t","136669824,09","0","t","0","0","t","0"
"2020","CE","Metálicos","Manganês","388666,91000000003","t","103340,070000000000000","t","Mn","303410,72999999998","t","54321533,420000002","0","t","0","0","t","0"
"2020","CE","Não-Metálicos","Areias Industriais","12978,209999999999","t",",000000000000000","-","","12978,209999999999","t","1297821","0","t","0","0","t","0"
"2020","CE","Não-Metálicos","Calcário","3091308,1800000002","t",",000000000000000","-","","1215682,97","t","93839549,389999986","64485,279999999999","t","5324881,4000000004","1780395,6600000001","t","33373947,310000002"
"2020","CE","Não-Metálicos","Dolomito e Magnesita","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2020","CE","Não-Metálicos","Rochas (Britadas) e Cascalho","3800470,8199999998","t",",000000000000000","-","","4066687,2199999993","t","158165740,18000007","7203","t","176749,23000000001","11715,98","t","405276,09000000003"
"2020","CE","Não-Metálicos","Rochas Ornamentais","9301,9300000000003","t",",000000000000000","-","","4664,6599999999999","t","16184373,560000001","0","t","0","0","t","0"
"2020","DF","Não-Metálicos","Areia","243509,88","t",",000000000000000","-","","260773,04999999999","t","7391406,0999999996","0","t","0","0","t","0"
"2020","DF","Não-Metálicos","Argilas","112568,41","t",",000000000000000","-","","0","t","0","0","t","0","112568,41","t","1804977,46"
"2020","DF","Não-Metálicos","Calcário","4756182,0800000001","t",",000000000000000","-","","377019,66000000003","t","18872006,940000001","0","t","0","4379162,4199999999","t","51716073,200000003"
"2020","DF","Não-Metálicos","Rochas (Britadas) e Cascalho","2261900,2999999998","t",",000000000000000","-","","1271583,4100000001","t","32090237,129999999","529140,79000000004","t","4460321,8099999996","461176,13","t","11892576,75"
"2020","ES","Metálicos","Ferro","0","t",",000000000000000","t","Fe","0","t","0","0","t","0","0","t","0"
"2020","ES","Não-Metálicos","Argilas","12826,02","t",",000000000000000","-","","12708,920000000002","t","1427166,1499999999","0","t","0","0","t","0"
"2020","ES","Não-Metálicos","Calcário","131743,06","t",",000000000000000","-","","131743,06","t","8898721,1799999997","0","t","0","0","t","0"
"2020","ES","Não-Metálicos","Rochas (Britadas) e Cascalho","5677069,0699999994","t",",000000000000000","-","","5074984,46","t","147375507,53","0","t","0","0","t","0"
"2020","ES","Não-Metálicos","Rochas Ornamentais","81293,760000000009","t",",000000000000000","-","","69414,479999999996","t","212326835,20000002","6571,3400000000001","t","7682495,5600000005","0","t","0"
"2020","GO","Gemas e Diamantes","Diamante","0","ct",",000000000000000","ct","","0","ct","0","0","ct","0","0","ct","0"
"2020","GO","Gemas e Diamantes","Gemas","3,0000000000000001E-3","kg",",003000000000000","kg","","3,0000000000000001E-3","kg","1000","0","kg","0","0","kg","0"
"2020","GO","Metálicos","Alumínio (Bauxita)","1361851,75","t","721810,690000000000000","t","Al2O3","665646,43999999994","t","51058979,559999995","0","t","0","506770,25","t","18594909,800000001"
"2020","GO","Metálicos","Cobre","209889","t","50572,820000000000000","t","Cu","213197,35000000001","t","2142993231,0799999","0","t","0","0","t","0"
"2020","GO","Metálicos","Manganês","58048,43","t","15526,050000000000000","t","Mn","59423,550000000003","t","26850251,420000002","0","t","0","0","t","0"
"2020","GO","Metálicos","Nióbio","27313,880000000001","t","13948,811000000000000","t","Nb2O5","0","t","0","0","t","0","27313,880000000001","t","445484151,36000001"
"2020","GO","Metálicos","Níquel","168663,46999999997","t","43483,760000000000000","t"," Ni","173552,84999999998","t","2943990417,8600001","0","t","0","0","t","0"
"2020","GO","Metálicos","Ouro","4731,2751699999999","kg","4731,275170000000000","kg","Au","4701,4302800000005","kg","1022638178,5799999","0","kg","0","0","kg","0"
"2020","GO","Metálicos","Prata","152,0592","kg","152,059200000000000","kg","Ag","146,87688","kg","639093,56999999995","0","kg","0","0","kg","0"
"2020","GO","Metálicos","Titânio","0","t",",000000000000000","t","TiO2","507,27999999999997","t","78105,490000000005","0","t","0","0","t","0"
"2020","GO","Não-Metálicos","Amianto","77057,160000000003","t","7540,000000000000000","t","","75490,389999999999","t","54308016,199999988","0","t","0","0","t","0"
"2020","GO","Não-Metálicos","Areia","659498,82999999984","t",",000000000000000","-","","661880,54999999993","t","21023387,349999998","0","t","0","0","t","0"
"2020","GO","Não-Metálicos","Areias Industriais","141000","t",",000000000000000","-","","139215,48999999999","t","5671729,3899999997","0","t","0","0","t","0"
"2020","GO","Não-Metálicos","Argilas","49142,229999999996","t",",000000000000000","-","","2613,8899999999999","t","47050","11400","t","91200","34190,339999999997","t","803770,05000000005"
"2020","GO","Não-Metálicos","Bário","1633,6500000000001","t","13,880000000000000","t","BaSO4","1195,21","t","189800,23000000001","0","t","0","0","t","0"
"2020","GO","Não-Metálicos","Calcário","11700322,548300004","t",",000000000000000","-","","8991026,6520999968","t","524191446,17400002","0","t","0","2824636,8599999999","t","42755559,340000004"
"2020","GO","Não-Metálicos","Dolomito e Magnesita","58561,489999999998","t",",000000000000000","-","","0","t","0","0","t","0","58561,489999999998","t","1662179,78"
"2020","GO","Não-Metálicos","Fosfato","2511073,8300000001","t","879560,830000000000000","t","P2O5","10561,1","t","3943117,7400000002","163667,84","t","39754455,969999999","2175466,6500000004","t","528102280,21000004"
"2020","GO","Não-Metálicos","Rochas (Britadas) e Cascalho","8085252,3617000002","t",",000000000000000","-","","7871028,3378999988","t","267073682,12599993","0","t","0","187650,73999999999","t","6306436,2200000007"
"2020","GO","Não-Metálicos","Talco e outras Cargas Minerais","5000","t",",000000000000000","-","","5000","t","55000","0","t","0","0","t","0"
"2020","GO","Não-Metálicos","Vermiculita e Perlita","53727","t","53727,000000000000000","t","","50365","t","58763410,18","0","t","0","0","t","0"
"2020","MA","Metálicos","Ouro","4631,1174000000001","kg","4306,941600000000000","kg","Au","4605,4036999999998","kg","1167189102,72","0","kg","0","0","kg","0"
"2020","MA","Não-Metálicos","Areia","27144,450000000001","t",",000000000000000","-","","27144,450000000001","t","524191,94","0","t","0","0","t","0"
"2020","MA","Não-Metálicos","Areias Industriais","478","t",",000000000000000","-","","478","t","10353,48","0","t","0","0","t","0"
"2020","MA","Não-Metálicos","Argilas","61063,089999999997","t","43,700000000000000","-","","46","t","8531,1000000000004","33267,089999999997","t","602485,63","27750","t","74925"
"2020","MA","Não-Metálicos","Calcário","88228,199999999997","t",",000000000000000","-","","76375,399999999994","t","57600269,280000001","0","t","0","0","t","0"
"2020","MA","Não-Metálicos","Gipsita","867936,78000000003","t",",000000000000000","-","","867936,78000000003","t","38527558,25","0","t","0","0","t","0"
"2020","MA","Não-Metálicos","Rochas (Britadas) e Cascalho","2480302,1600000001","t",",000000000000000","-","","2603639,25","t","96319975,450000003","0","t","0","0","t","0"
"2020","MG","Gemas e Diamantes","Diamante","3400,4900000000016","ct","1665,270000000000000","ct","","1988,6099999999999","ct","25861387,52","0","ct","0","0","ct","0"
"2020","MG","Gemas e Diamantes","Gemas","220,74871000000002","kg","220,314720000000000","kg","","68,31523","kg","15763475,709999999","0","kg","0","0","kg","0"
"2020","MG","Metálicos","Alumínio (Bauxita)","863395,08000000007","t","416291,520000000000000","t","Al2O3","6112,4899999999998","t","1099680,8","0","t","0","840957,97999999998","t","74416485,879999995"
"2020","MG","Metálicos","Chumbo","13112,68","t","5193,860000000000000","t","Pb","12900,09","t","89326365,370000005","0","t","0","0","t","0"
"2020","MG","Metálicos","Columbita-Tantalita","377,56","t","102,975000000000000","t","Ta2O5","246,03999999999999","t","55751521,939999998","0","t","0","0","t","0"
"2020","MG","Metálicos","Estanho","151988,67999999999","kg","22832,000000000000000","kg","Sn","22556,91","kg","1874273,9199999999","0","kg","0","0","kg","0"
"2020","MG","Metálicos","Ferro","191759137,29000002","t","118042359,680000000000000","t","Fe","169082061,18999997","t","63167193016,910004","0","t","0","21572963,679999996","t","3352819863,2999997"
"2020","MG","Metálicos","Lítio","74100,630000000005","t","4064,750000000000000","t","Li2O","57279,409999999996","t","97143177,719999999","0","t","0","10351,41","t","14018303,24"
"2020","MG","Metálicos","Manganês","220753,27000000002","t","53128,440000000000000","t","Mn","108081,53","t","13039973,810000001","0","t","0","83411,860000000001","t","23485446,440000001"
"2020","MG","Metálicos","Nióbio","126735","t","68053,753390000000000","t","Nb2O5","0","t","0","0","t","0","131239,45000000001","t","276894960,43000001"
"2020","MG","Metálicos","Níquel","566","t","8,490000000000000","t"," Ni","0","t","0","566","t","20545,799999999999","0","t","0"
"2020","MG","Metálicos","Ouro","34125,848050000008","kg","34125,800530000000000","kg","Au","34135,141220000005","kg","9682688481,8099995","0","kg","0","0","kg","0"
"2020","MG","Metálicos","Prata","5750,448449999999","kg","5750,448450000000000","kg","Ag","5534,1184499999999","kg","18420380,800000001","0","kg","0","0","kg","0"
"2020","MG","Metálicos","Zinco","433948,04000000004","t","173008,510000000000000","t","Zn","0","t","0","0","t","0","439393,81","t","563985520,23000002"
"2020","MG","Não-Metálicos","Areia","982032,77999999991","t",",000000000000000","-","","984525,56999999995","t","25453888,280000001","2561,5999999999999","t","19820","5675,7399999999998","t","262977,29999999999"
"2020","MG","Não-Metálicos","Areias Industriais","754625,10999999999","t",",010000000000000","-","","247812,91999999998","t","21693033,080000002","0","t","0","385323,40999999997","t","18720728,279999997"
"2020","MG","Não-Metálicos","Argilas","1273561,4199999999","t",",000000000000000","-","","432164,48000000004","t","38060535,950000003","275344,04000000004","t","9937238,120000001","616695,15000000002","t","19314422,5"
"2020","MG","Não-Metálicos","Calcário","38092085,732000001","t",",000000000000000","-","","15372334,922","t","650340978,25699997","7480196,2300000004","t","51113598,29999999","16045278,799999999","t","254329750,44000003"
"2020","MG","Não-Metálicos","Cianita e outros minerais refratários","68,159999999999997","t",",000000000000000","-","","130,43000000000001","t","217932,35000000001","0","t","0","0","t","0"
"2020","MG","Não-Metálicos","Dolomito e Magnesita","3485745,5300000003","t",",000000000000000","-","","2258479,0699999998","t","93706349,060000002","152874,17999999999","t","2355059,1499999999","516985,03000000003","t","17943088,890000001"
"2020","MG","Não-Metálicos","Enxofre","188085,60000000001","t","188085,600000000000000","t","S","192906,26000000001","t","84871771,599999994","1391,6800000000001","t","318385,84000000003","4251,3500000000004","t","972614,91000000003"
"2020","MG","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","119380,82000000001","t",",000000000000000","-","","152953,48000000001","t","25007029,07","0","t","0","0","t","0"
"2020","MG","Não-Metálicos","Fosfato","3120749,5999999996","t","1078581,620000000000000","t","P2O5","48431,57","t","10000148,15","372669,25","t","188638944,81","2592727,8699999996","t","951566553,72000003"
"2020","MG","Não-Metálicos","Grafita","56053,240000000005","t","56053,240000000000000","t","","62653,68","t","310546631,28999996","0","t","0","0","t","0"
"2020","MG","Não-Metálicos","Rochas (Britadas) e Cascalho","20153961,383000001","t",",000000000000000","-","","19235399,077999994","t","742371421,40799999","5226,3000000000002","t","191026,22","376010,20999999996","t","8565323,8100000005"
"2020","MG","Não-Metálicos","Rochas Ornamentais","175","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2020","MG","Não-Metálicos","Rochas Ornamentais - Outras","1732,8099999999999","t",",000000000000000","-","","1732,8099999999999","t","5861171,9100000001","0","t","0","0","t","0"
"2020","MG","Não-Metálicos","Talco e outras Cargas Minerais","312476,21499999997","t",",000000000000000","-","","248745,84","t","72617615,224999994","0","t","0","0","t","0"
"2020","MS","Metálicos","Ferro","4076322,5099999998","t","2619152,220000000000000","t","Fe","3922458,5","t","944006937,76999998","0","t","0","0","t","0"
"2020","MS","Metálicos","Manganês","423067,83000000002","t","174423,430000000000000","t","Mn","367676,26000000001","t","203421760,47","0","t","0","0","t","0"
"2020","MS","Não-Metálicos","Areia","263938,81","t",",000000000000000","-","","260533,20999999999","t","4733712,6299999999","0","t","0","0","t","0"
